Codigo;Descripcion_aperturas;Clasificador;Periodo;Indice_IPC;v_m_IPC;v_i_a_IPC;Region
11.1;Restaurantes y comidas fuera del hogar;Grupos;2024-09-01;7540.528;3.10;211.10;Patagonia
12.1;Cuidado personal;Grupos;2024-09-01;7459.305;3.00;284.20;Pampeana
12.1;Cuidado personal;Grupos;2024-09-01;7618.608;2.30;253.20;Noreste
12.1;Cuidado personal;Grupos;2024-09-01;7205.359;3.70;274.40;Noroeste
12.1;Cuidado personal;Grupos;2024-09-01;7379.014;3.70;288.60;Cuyo
12.1;Cuidado personal;Grupos;2024-09-01;7966.625;2.40;317.00;Patagonia
01.1.1;Pan y cereales;Clase;2024-09-01;8034.82;2.40;217.80;Pampeana
01.1.1;Pan y cereales;Clase;2024-09-01;7305.055;1.80;191.60;Noreste
01.1.1;Pan y cereales;Clase;2024-09-01;7635.221;2.60;199.80;Noroeste
01.1.1;Pan y cereales;Clase;2024-09-01;7795.563;1.50;196.20;Cuyo
01.1.1;Pan y cereales;Clase;2024-09-01;7664.307;2.60;232.80;Patagonia
01.1.2;Carnes y derivados;Clase;2024-09-01;7046.778;2.60;165.80;Pampeana
01.1.2;Carnes y derivados;Clase;2024-09-01;6973.048;4.60;152.30;Noreste
01.1.2;Carnes y derivados;Clase;2024-09-01;6977.109;3.10;159.30;Noroeste
01.1.2;Carnes y derivados;Clase;2024-09-01;7161.735;2.70;162.70;Cuyo
01.1.2;Carnes y derivados;Clase;2024-09-01;6700.14;3.60;169.40;Patagonia
01.1.4;Leche, productos l�cteos y huevos;Clase;2024-09-01;8483.447;2.60;231.20;Pampeana
01.1.4;Leche, productos l�cteos y huevos;Clase;2024-09-01;8368.795;1.50;206.00;Noreste
01.1.4;Leche, productos l�cteos y huevos;Clase;2024-09-01;8045.602;1.60;200.30;Noroeste
01.1.4;Leche, productos l�cteos y huevos;Clase;2024-09-01;8430.278;3.30;220.10;Cuyo
01.1.4;Leche, productos l�cteos y huevos;Clase;2024-09-01;8754.626;2.90;237.10;Patagonia
01.1.5;Aceites, grasas y manteca;Clase;2024-09-01;7431.91;2.90;238.10;Pampeana
01.1.5;Aceites, grasas y manteca;Clase;2024-09-01;7497.909;0.80;139.30;Noreste
01.1.5;Aceites, grasas y manteca;Clase;2024-09-01;7901.873;2.10;195.10;Noroeste
01.1.5;Aceites, grasas y manteca;Clase;2024-09-01;7619.51;2.30;230.20;Cuyo
01.1.5;Aceites, grasas y manteca;Clase;2024-09-01;7765.386;3.80;243.30;Patagonia
01.1.6;Frutas;Clase;2024-09-01;7321.887;4.80;151.20;Pampeana
01.1.6;Frutas;Clase;2024-09-01;6928.699;5.30;162.50;Noreste
01.1.6;Frutas;Clase;2024-09-01;6506.959;3.10;166.00;Noroeste
01.1.6;Frutas;Clase;2024-09-01;6787.709;3.10;138.20;Cuyo
01.1.6;Frutas;Clase;2024-09-01;7092.002;2.10;155.60;Patagonia
01.1.7;Verduras, tub�rculos y legumbres;Clase;2024-09-01;10363.49;0.70;241.90;Pampeana
01.1.7;Verduras, tub�rculos y legumbres;Clase;2024-09-01;10001.29;-0.30;228.10;Noreste
01.1.7;Verduras, tub�rculos y legumbres;Clase;2024-09-01;10323.21;-1.10;242.30;Noroeste
01.1.7;Verduras, tub�rculos y legumbres;Clase;2024-09-01;12331.36;-3.40;273.10;Cuyo
01.1.7;Verduras, tub�rculos y legumbres;Clase;2024-09-01;9777.638;2.00;258.20;Patagonia
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2024-09-01;7552.254;3.20;145.00;Pampeana
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2024-09-01;7219.356;1.20;74.90;Noreste
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2024-09-01;7327.845;3.30;91.70;Noroeste
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2024-09-01;7177.706;2.50;108.70;Cuyo
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2024-09-01;7414.147;2.50;154.50;Patagonia
01.2.1;Caf�, t�, yerba y cacao;Clase;2024-09-01;7977.53;2.10;199.90;Pampeana
01.2.1;Caf�, t�, yerba y cacao;Clase;2024-09-01;7260.088;-0.10;151.80;Noreste
01.2.1;Caf�, t�, yerba y cacao;Clase;2024-09-01;7745.867;1.50;197.40;Noroeste
01.2.1;Caf�, t�, yerba y cacao;Clase;2024-09-01;8295.912;2.20;224.20;Cuyo
01.2.1;Caf�, t�, yerba y cacao;Clase;2024-09-01;8816.426;4.10;229.60;Patagonia
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2024-09-01;7140.722;2.30;272.80;Pampeana
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2024-09-01;6591.697;0.10;194.30;Noreste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2024-09-01;6523.382;2.40;216.40;Noroeste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2024-09-01;7211.969;3.20;258.30;Cuyo
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2024-09-01;8044.137;3.20;305.30;Patagonia
04.1.1;Alquiler de la vivienda;Clase;2024-09-01;3496.029;12.10;233.00;Pampeana
04.1.1;Alquiler de la vivienda;Clase;2024-09-01;3452.683;11.10;214.50;Noreste
04.1.1;Alquiler de la vivienda;Clase;2024-09-01;2974.206;8.70;207.20;Noroeste
04.1.1;Alquiler de la vivienda;Clase;2024-09-01;3522.788;8.50;214.90;Cuyo
04.1.1;Alquiler de la vivienda;Clase;2024-09-01;2419.866;12.20;157.10;Patagonia
06.4.1;Gastos de prepagas;Clase;2024-09-01;6380.603;4.30;259.30;Pampeana
06.4.1;Gastos de prepagas;Clase;2024-09-01;5779.431;6.30;249.00;Noreste
06.4.1;Gastos de prepagas;Clase;2024-09-01;5067.484;4.50;225.40;Noroeste
06.4.1;Gastos de prepagas;Clase;2024-09-01;6441.897;5.20;239.70;Cuyo
06.4.1;Gastos de prepagas;Clase;2024-09-01;6324.021;8.40;253.50;Patagonia
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2024-09-01;6785.685;2.80;267.00;Pampeana
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2024-09-01;6652.58;3.30;254.50;Noreste
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2024-09-01;6343.044;3.00;265.20;Noroeste
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2024-09-01;6457.35;2.80;250.50;Cuyo
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2024-09-01;7277.45;5.20;277.10;Patagonia
0;Nivel general;Nivel general y divisiones COICOP;2024-09-01;7076.041;3.70;214.00;GBA
01;Alimentos y bebidas no alcoh�licas;Nivel general y divisiones COICOP;2024-09-01;7810.711;2.20;208.70;GBA
02;Bebidas alcoh�licas y tabaco;Nivel general y divisiones COICOP;2024-09-01;5438.733;2.60;210.30;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2024-09-01;6590.55;7.30;141.20;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2024-09-01;6254.078;6.90;284.50;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2024-09-01;6666.315;2.80;182.30;GBA
06;Salud;Nivel general y divisiones COICOP;2024-09-01;7651.017;3.30;231.40;GBA
07;Transporte;Nivel general y divisiones COICOP;2024-09-01;7171.504;4.40;264.10;GBA
08;Comunicaci�n;Nivel general y divisiones COICOP;2024-09-01;6392.993;3.10;302.60;GBA
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2024-09-01;6617.346;1.80;191.40;GBA
10;Educaci�n;Nivel general y divisiones COICOP;2024-09-01;6031.759;3.80;202.50;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2024-09-01;7709.654;4.10;200.40;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2024-09-01;6761.137;3.50;247.80;GBA
01.1;Alimentos;Grupos;2024-09-01;7990.467;2.20;204.20;GBA
01.2;Bebidas no alcoh�licas;Grupos;2024-09-01;6633.564;2.30;249.30;GBA
02.1;Bebidas alcoh�licas;Grupos;2024-09-01;6260.039;4.80;207.30;GBA
02.2;Tabaco;Grupos;2024-09-01;4808.846;0.60;213.30;GBA
03.1;Prendas de vestir y materiales;Grupos;2024-09-01;6737.66;8.80;135.70;GBA
03.2;Calzado;Grupos;2024-09-01;6157.239;2.80;160.80;GBA
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2024-09-01;4050.163;9.60;224.70;GBA
04.3;Mantenimiento y reparaci�n de la vivienda;Grupos;2024-09-01;7640.802;4.00;175.90;GBA
04.5;Electricidad, gas y otros combustibles;Grupos;2024-09-01;9832.656;6.20;391.80;GBA
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2024-09-01;5868.306;1.50;212.70;GBA
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2024-09-01;9904.051;2.30;216.20;GBA
07.1;Adquisici�n de veh�culos;Grupos;2024-09-01;10183.87;2.50;199.80;GBA
07.2;Funcionamiento de equipos de transporte personal;Grupos;2024-09-01;6845.905;3.60;268.00;GBA
07.3;Transporte p�blico;Grupos;2024-09-01;5722.779;8.00;366.60;GBA
08.3;Servicios de telefon�a e internet;Grupos;2024-09-01;6299.437;3.20;308.50;GBA
09.1;Equipos audiovisuales, fotogr�ficos y de procesamiento de la informaci�n;Grupos;2024-09-01;6195.477;2.40;146.90;GBA
09.4;Servicios recreativos y culturales;Grupos;2024-09-01;5809.338;4.00;216.50;GBA
09.5;Peri�dicos, diarios, revistas, libros y art�culos de papeler�a;Grupos;2024-09-01;7867.874;3.60;202.10;GBA
11.1;Restaurantes y comidas fuera del hogar;Grupos;2024-09-01;7809.8;4.40;204.70;GBA
12.1;Cuidado personal;Grupos;2024-09-01;7042.802;3.20;259.00;GBA
01.1.1;Pan y cereales;Clase;2024-09-01;7738.714;2.40;221.80;GBA
01.1.2;Carnes y derivados;Clase;2024-09-01;7163.143;3.10;171.50;GBA
01.1.4;Leche, productos l�cteos y huevos;Clase;2024-09-01;8925.338;3.00;242.80;GBA
01.1.5;Aceites, grasas y manteca;Clase;2024-09-01;7723.2;1.40;251.20;GBA
01.1.6;Frutas;Clase;2024-09-01;6969.12;4.10;144.00;GBA
01.1.7;Verduras, tub�rculos y legumbres;Clase;2024-09-01;10927.55;-1.40;257.40;GBA
01.1.8;Az�car, dulces, chocolate, golosinas, etc.;Clase;2024-09-01;7069.774;2.60;163.20;GBA
01.2.1;Caf�, t�, yerba y cacao;Clase;2024-09-01;7722.087;-0.10;204.80;GBA
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2024-09-01;6328.321;3.10;267.70;GBA
04.1.1;Alquiler de la vivienda;Clase;2024-09-01;4385.192;13.20;270.60;GBA
06.4.1;Gastos de prepagas;Clase;2024-09-01;6425.205;5.00;271.90;GBA
07.2.2;Combustibles y lubricantes para veh�culos de uso del hogar;Clase;2024-09-01;6438.314;3.70;296.60;GBA
0;Nivel general;Nivel general y divisiones COICOP;2024-10-01;7328.383;2.60;190.40;Pampeana
0;Nivel general;Nivel general y divisiones COICOP;2024-10-01;7385.795;2.60;181.80;Noreste
0;Nivel general;Nivel general y divisiones COICOP;2024-10-01;7367.18;2.60;184.50;Noroeste
0;Nivel general;Nivel general y divisiones COICOP;2024-10-01;7453.744;2.20;193.80;Cuyo
0;Nivel general;Nivel general y divisiones COICOP;2024-10-01;7278.506;3.20;195.00;Patagonia
01;Alimentos y bebidas no alcoh�licas;Nivel general y divisiones COICOP;2024-10-01;7944.028;1.50;183.90;Pampeana
01;Alimentos y bebidas no alcoh�licas;Nivel general y divisiones COICOP;2024-10-01;7589.906;1.10;161.50;Noreste
01;Alimentos y bebidas no alcoh�licas;Nivel general y divisiones COICOP;2024-10-01;7605.808;0.80;168.30;Noroeste
01;Alimentos y bebidas no alcoh�licas;Nivel general y divisiones COICOP;2024-10-01;7950.176;-0.40;175.30;Cuyo
01;Alimentos y bebidas no alcoh�licas;Nivel general y divisiones COICOP;2024-10-01;7804.145;1.70;193.10;Patagonia
02;Bebidas alcoh�licas y tabaco;Nivel general y divisiones COICOP;2024-10-01;5653.756;2.60;182.20;Pampeana
02;Bebidas alcoh�licas y tabaco;Nivel general y divisiones COICOP;2024-10-01;5869.72;2.10;162.30;Noreste
02;Bebidas alcoh�licas y tabaco;Nivel general y divisiones COICOP;2024-10-01;5448.55;2.50;168.20;Noroeste
02;Bebidas alcoh�licas y tabaco;Nivel general y divisiones COICOP;2024-10-01;5334.194;2.40;172.50;Cuyo
02;Bebidas alcoh�licas y tabaco;Nivel general y divisiones COICOP;2024-10-01;5517.747;2.40;189.40;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2024-10-01;6539.5;4.30;132.20;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2024-10-01;5873.856;5.00;134.20;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2024-10-01;6012.011;4.00;122.50;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2024-10-01;5986.669;4.40;137.20;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;2024-10-01;6314.105;5.20;139.80;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2024-10-01;6154.449;5.70;284.50;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2024-10-01;8851.091;7.20;304.90;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2024-10-01;9150.111;5.00;344.80;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2024-10-01;7787.615;6.70;334.20;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;2024-10-01;7267.962;7.50;290.10;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2024-10-01;6946.805;2.70;174.00;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2024-10-01;6924.13;2.30;155.40;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2024-10-01;6813.868;2.60;166.20;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2024-10-01;6926.016;2.20;173.40;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;2024-10-01;7265.486;2.50;173.60;Patagonia
06;Salud;Nivel general y divisiones COICOP;2024-10-01;8776.335;3.20;216.30;Pampeana
06;Salud;Nivel general y divisiones COICOP;2024-10-01;8953.872;3.10;213.30;Noreste
06;Salud;Nivel general y divisiones COICOP;2024-10-01;8692.806;3.00;210.30;Noroeste
06;Salud;Nivel general y divisiones COICOP;2024-10-01;9219.437;3.00;212.40;Cuyo
06;Salud;Nivel general y divisiones COICOP;2024-10-01;8508.812;5.70;221.40;Patagonia
07;Transporte;Nivel general y divisiones COICOP;2024-10-01;8039.489;0.80;207.80;Pampeana
07;Transporte;Nivel general y divisiones COICOP;2024-10-01;8315.111;0.60;219.40;Noreste
07;Transporte;Nivel general y divisiones COICOP;2024-10-01;7529.754;1.90;230.70;Noroeste
07;Transporte;Nivel general y divisiones COICOP;2024-10-01;8208.561;1.70;223.20;Cuyo
07;Transporte;Nivel general y divisiones COICOP;2024-10-01;8161.46;0.90;194.40;Patagonia
08;Comunicaci�n;Nivel general y divisiones COICOP;2024-10-01;6459.447;2.10;254.80;Pampeana
08;Comunicaci�n;Nivel general y divisiones COICOP;2024-10-01;6562.027;1.50;262.10;Noreste
08;Comunicaci�n;Nivel general y divisiones COICOP;2024-10-01;6586.026;1.30;235.40;Noroeste
08;Comunicaci�n;Nivel general y divisiones COICOP;2024-10-01;5996.222;2.00;258.80;Cuyo
08;Comunicaci�n;Nivel general y divisiones COICOP;2024-10-01;5541.734;2.60;254.40;Patagonia
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2024-10-01;6415.689;2.00;170.20;Pampeana
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2024-10-01;6559.948;2.60;175.10;Noreste
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2024-10-01;6363.337;3.00;162.80;Noroeste
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2024-10-01;6345.998;3.60;162.00;Cuyo
09;Recreaci�n y cultura;Nivel general y divisiones COICOP;2024-10-01;6341.904;3.00;156.10;Patagonia
10;Educaci�n;Nivel general y divisiones COICOP;2024-10-01;4667.372;3.90;173.00;Pampeana
10;Educaci�n;Nivel general y divisiones COICOP;2024-10-01;4625.324;1.40;193.90;Noreste
10;Educaci�n;Nivel general y divisiones COICOP;2024-10-01;5757.442;7.40;214.20;Noroeste
10;Educaci�n;Nivel general y divisiones COICOP;2024-10-01;4450.103;4.10;190.30;Cuyo
10;Educaci�n;Nivel general y divisiones COICOP;2024-10-01;4436.773;4.00;218.60;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2024-10-01;7910.533;4.00;181.40;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2024-10-01;7592.351;5.10;170.40;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2024-10-01;8285.283;5.60;179.90;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2024-10-01;8475.585;4.20;185.80;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;2024-10-01;7949.866;6.20;201.80;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2024-10-01;7085.397;2.50;254.40;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2024-10-01;7552.727;2.80;237.10;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2024-10-01;7247.192;2.10;246.80;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2024-10-01;7219.641;1.80;262.60;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;2024-10-01;7820.279;3.10;289.30;Patagonia
01.1;Alimentos;Grupos;2024-10-01;7984.679;1.30;180.60;Pampeana
01.1;Alimentos;Grupos;2024-10-01;7667.878;1.00;160.30;Noreste
01.1;Alimentos;Grupos;2024-10-01;7718.981;0.70;165.20;Noroeste
01.1;Alimentos;Grupos;2024-10-01;7986.771;-0.60;171.20;Cuyo
01.1;Alimentos;Grupos;2024-10-01;7738.456;1.60;187.30;Patagonia
01.2;Bebidas no alcoh�licas;Grupos;2024-10-01;7585.859;2.80;219.50;Pampeana
01.2;Bebidas no alcoh�licas;Grupos;2024-10-01;6910.928;2.20;172.80;Noreste
01.2;Bebidas no alcoh�licas;Grupos;2024-10-01;6818.69;1.70;195.50;Noroeste
01.2;Bebidas no alcoh�licas;Grupos;2024-10-01;7634.112;2.40;218.60;Cuyo
01.2;Bebidas no alcoh�licas;Grupos;2024-10-01;8416.335;2.10;254.50;Patagonia
02.1;Bebidas alcoh�licas;Grupos;2024-10-01;6363.745;3.10;168.20;Pampeana
02.1;Bebidas alcoh�licas;Grupos;2024-10-01;6694.673;1.90;145.50;Noreste
02.1;Bebidas alcoh�licas;Grupos;2024-10-01;6146.062;2.90;143.50;Noroeste
02.1;Bebidas alcoh�licas;Grupos;2024-10-01;6105.364;2.30;148.90;Cuyo
02.1;Bebidas alcoh�licas;Grupos;2024-10-01;6244.612;2.70;171.00;Patagonia
02.2;Tabaco;Grupos;2024-10-01;5019.826;2.10;199.80;Pampeana
02.2;Tabaco;Grupos;2024-10-01;4820.374;2.30;198.50;Noreste
02.2;Tabaco;Grupos;2024-10-01;4904.467;2.10;197.80;Noroeste
02.2;Tabaco;Grupos;2024-10-01;4823.393;2.50;196.10;Cuyo
02.2;Tabaco;Grupos;2024-10-01;5034.16;2.10;206.60;Patagonia
03.1;Prendas de vestir y materiales;Grupos;2024-10-01;6649.647;5.20;127.80;Pampeana
03.1;Prendas de vestir y materiales;Grupos;2024-10-01;6106.923;5.70;130.40;Noreste
03.1;Prendas de vestir y materiales;Grupos;2024-10-01;6344.172;4.70;113.40;Noroeste
03.1;Prendas de vestir y materiales;Grupos;2024-10-01;5570.609;3.90;125.30;Cuyo
03.1;Prendas de vestir y materiales;Grupos;2024-10-01;6439.559;5.30;137.40;Patagonia
03.2;Calzado;Grupos;2024-10-01;6232.051;1.70;146.50;Pampeana
03.2;Calzado;Grupos;2024-10-01;5362.077;3.20;144.40;Noreste
03.2;Calzado;Grupos;2024-10-01;5315.739;2.00;148.80;Noroeste
03.2;Calzado;Grupos;2024-10-01;7086.41;5.40;166.40;Cuyo
03.2;Calzado;Grupos;2024-10-01;6023.001;5.00;145.80;Patagonia
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2024-10-01;3960.634;13.60;239.60;Pampeana
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2024-10-01;3855.635;11.60;228.60;Noreste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2024-10-01;3168.103;5.40;195.40;Noroeste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2024-10-01;3903.95;10.70;212.10;Cuyo
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2024-10-01;2814.022;14.90;165.10;Patagonia
04.5;Electricidad, gas y otros combustibles;Grupos;2024-10-01;8783.364;2.70;402.00;Pampeana
04.5;Electricidad, gas y otros combustibles;Grupos;2024-10-01;12699.23;7.20;363.50;Noreste
04.5;Electricidad, gas y otros combustibles;Grupos;2024-10-01;13419.63;4.80;411.00;Noroeste
04.5;Electricidad, gas y otros combustibles;Grupos;2024-10-01;12436.43;4.70;509.30;Cuyo
04.5;Electricidad, gas y otros combustibles;Grupos;2024-10-01;13308;3.80;447.70;Patagonia
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2024-10-01;6453.009;3.40;211.60;Pampeana
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2024-10-01;6454.214;2.90;194.50;Noreste
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2024-10-01;6364.501;2.80;192.90;Noroeste
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2024-10-01;6316.353;2.90;212.30;Cuyo
05.6;Bienes y servicios para la conservaci�n del hogar;Grupos;2024-10-01;6427.16;2.70;215.00;Patagonia
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2024-10-01;10628.81;2.30;208.90;Pampeana
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2024-10-01;10607.04;2.30;211.20;Noreste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2024-10-01;10681.94;2.60;212.60;Noroeste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2024-10-01;10560.57;2.50;211.70;Cuyo
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2024-10-01;10974.88;2.90;212.10;Patagonia
07.1;Adquisici�n de veh�culos;Grupos;2024-10-01;10308.64;1.40;155.80;Pampeana
07.1;Adquisici�n de veh�culos;Grupos;2024-10-01;9845.397;1.30;153.00;Noreste
07.1;Adquisici�n de veh�culos;Grupos;2024-10-01;10711.48;3.10;155.60;Noroeste
07.1;Adquisici�n de veh�culos;Grupos;2024-10-01;10691.84;3.30;169.60;Cuyo
07.1;Adquisici�n de veh�culos;Grupos;2024-10-01;9957.436;2.20;146.00;Patagonia
07.2;Funcionamiento de equipos de transporte personal;Grupos;2024-10-01;6955.378;-0.10;226.20;Pampeana
07.2;Funcionamiento de equipos de transporte personal;Grupos;2024-10-01;6880.471;0.10;210.80;Noreste
07.2;Funcionamiento de equipos de transporte personal;Grupos;2024-10-01;6524.799;-0.20;217.50;Noroeste
07.2;Funcionamiento de equipos de transporte personal;Grupos;2024-10-01;6660.239;0.00;199.00;Cuyo
